Steel type,Tempering time (s),Tempering temperature (ºC),C (%wt),Mn (%wt),P (%wt),S (%wt),Si (%wt),Ni (%wt),Cr (%wt),Mo (%wt),V (%wt),Al (%wt),Cu (%wt),Final hardness (HRC) - post tempering,hardness_group,temp_group,time_group
AISI-SAE 1040,14400.0,704.4,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0.0,0.0,0.0,12.6,10-15 HRC,700-750 C,14400.0 s
AISI-SAE 1040,86400.0,204.4,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0.0,0.0,0.0,50.6,50-55 HRC,200-250 C,86400.0 s
AISI-SAE 1040,86400.0,260.0,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0.0,0.0,0.0,48.5,45-50 HRC,250-300 C,86400.0 s
AISI-SAE 1040,86400.0,315.6,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0.0,0.0,0.0,44.9,40-45 HRC,300-350 C,86400.0 s
AISI-SAE 1040,86400.0,371.1,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0.0,0.0,0.0,38.4,35-40 HRC,350-400 C,86400.0 s
AISI-SAE 1040,86400.0,426.7,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0.0,0.0,0.0,33.0,30-35 HRC,400-450 C,86400.0 s
AISI-SAE 1040,86400.0,482.2,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0.0,0.0,0.0,27.8,25-30 HRC,450-500 C,86400.0 s
AISI-SAE 1040,86400.0,537.8,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0.0,0.0,0.0,24.1,20-25 HRC,500-550 C,86400.0 s
AISI-SAE 1040,86400.0,593.3,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0.0,0.0,0.0,18.7,15-20 HRC,550-600 C,86400.0 s
AISI-SAE 1040,86400.0,648.9,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0.0,0.0,0.0,14.0,10-15 HRC,600-650 C,86400.0 s
AISI-SAE 1040,86400.0,704.4,0.4,0.6,0.01,0.013,0.27,0.02,0.07,0.01,0.0,0.0,0.0,10.4,10-15 HRC,700-750 C,86400.0 s
AISI-SAE 1042,600.0,204.4,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,55.2,55-60 HRC,200-250 C,600.0 s
AISI-SAE 1042,600.0,260.0,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,53.6,50-55 HRC,250-300 C,600.0 s
AISI-SAE 1042,600.0,315.6,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,50.0,45-50 HRC,300-350 C,600.0 s
AISI-SAE 1042,600.0,371.1,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,46.5,45-50 HRC,350-400 C,600.0 s
AISI-SAE 1042,600.0,426.7,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,42.0,40-45 HRC,400-450 C,600.0 s
AISI-SAE 1042,600.0,482.2,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,36.6,35-40 HRC,450-500 C,600.0 s
AISI-SAE 1042,600.0,537.8,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,32.1,30-35 HRC,500-550 C,600.0 s
AISI-SAE 1042,600.0,593.3,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,28.4,25-30 HRC,550-600 C,600.0 s
AISI-SAE 1042,600.0,648.9,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,23.6,20-25 HRC,600-650 C,600.0 s
AISI-SAE 1042,600.0,704.4,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,17.9,15-20 HRC,700-750 C,600.0 s
AISI-SAE 1042,3600.0,204.4,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,54.5,50-55 HRC,200-250 C,3600.0 s
AISI-SAE 1042,3600.0,260.0,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,51.9,50-55 HRC,250-300 C,3600.0 s
AISI-SAE 1042,3600.0,315.6,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,48.9,45-50 HRC,300-350 C,3600.0 s
AISI-SAE 1042,3600.0,371.1,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,44.7,40-45 HRC,350-400 C,3600.0 s
AISI-SAE 1042,3600.0,426.7,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,39.6,35-40 HRC,400-450 C,3600.0 s
AISI-SAE 1042,3600.0,482.2,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,34.2,30-35 HRC,450-500 C,3600.0 s
AISI-SAE 1042,3600.0,537.8,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,29.5,25-30 HRC,500-550 C,3600.0 s
AISI-SAE 1042,3600.0,593.3,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,24.7,20-25 HRC,550-600 C,3600.0 s
AISI-SAE 1042,3600.0,648.9,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,19.2,15-20 HRC,600-650 C,3600.0 s
AISI-SAE 1042,3600.0,704.4,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,13.5,10-15 HRC,700-750 C,3600.0 s
AISI-SAE 1042,14400.0,204.4,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,53.2,50-55 HRC,200-250 C,14400.0 s
AISI-SAE 1042,14400.0,260.0,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,50.6,50-55 HRC,250-300 C,14400.0 s
AISI-SAE 1042,14400.0,315.6,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,48.0,45-50 HRC,300-350 C,14400.0 s
AISI-SAE 1042,14400.0,371.1,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,42.8,40-45 HRC,350-400 C,14400.0 s
AISI-SAE 1042,14400.0,426.7,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,37.3,35-40 HRC,400-450 C,14400.0 s
AISI-SAE 1042,14400.0,482.2,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,32.3,30-35 HRC,450-500 C,14400.0 s
AISI-SAE 1042,14400.0,537.8,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,26.5,25-30 HRC,500-550 C,14400.0 s
AISI-SAE 1042,14400.0,593.3,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,22.1,20-25 HRC,550-600 C,14400.0 s
AISI-SAE 1042,14400.0,648.9,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,15.9,15-20 HRC,600-650 C,14400.0 s
AISI-SAE 1042,14400.0,704.4,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,9.7,5-10 HRC,700-750 C,14400.0 s
AISI-SAE 1042,86400.0,204.4,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,52.1,50-55 HRC,200-250 C,86400.0 s
AISI-SAE 1042,86400.0,260.0,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,49.8,45-50 HRC,250-300 C,86400.0 s
AISI-SAE 1042,86400.0,315.6,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,46.1,45-50 HRC,300-350 C,86400.0 s
AISI-SAE 1042,86400.0,371.1,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,40.5,40-45 HRC,350-400 C,86400.0 s
AISI-SAE 1042,86400.0,426.7,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,34.6,30-35 HRC,400-450 C,86400.0 s
AISI-SAE 1042,86400.0,482.2,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,28.4,25-30 HRC,450-500 C,86400.0 s
AISI-SAE 1042,86400.0,537.8,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,23.3,20-25 HRC,500-550 C,86400.0 s
AISI-SAE 1042,86400.0,593.3,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,17.1,15-20 HRC,550-600 C,86400.0 s
AISI-SAE 1042,86400.0,648.9,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,11.4,10-15 HRC,600-650 C,86400.0 s
AISI-SAE 1042,86400.0,704.4,0.44,0.79,0.02,0.03,0.24,0.02,0.02,0.01,0.0,0.0,0.0,7.6,5-10 HRC,700-750 C,86400.0 s
AISI-SAE 1045,600.0,204.4,0.45,0.73,0.017,0.03,0.17,0.01,0.02,0.01,0.0,0.0,0.0,56.9,55-60 HRC,200-250 C,600.0 s
AISI-SAE 1045,600.0,260.0,0.45,0.73,0.017,0.03,0.17,0.01,0.02,0.01,0.0,0.0,0.0,54.9,50-55 HRC,250-300 C,600.0 s
AISI-SAE 1045,600.0,315.6,0.45,0.73,0.017,0.03,0.17,0.01,0.02,0.01,0.0,0.0,0.0,51.2,50-55 HRC,300-350 C,600.0 s
AISI-SAE 1045,600.0,371.1,0.45,0.73,0.017,0.03,0.17,0.01,0.02,0.01,0.0,0.0,0.0,48.0,45-50 HRC,350-400 C,600.0 s
AISI-SAE 1045,600.0,426.7,0.45,0.73,0.017,0.03,0.17,0.01,0.02,0.01,0.0,0.0,0.0,43.3,40-45 HRC,400-450 C,600.0 s
AISI-SAE 1045,600.0,482.2,0.45,0.73,0.017,0.03,0.17,0.01,0.02,0.01,0.0,0.0,0.0,38.0,35-40 HRC,450-500 C,600.0 s
AISI-SAE 1045,600.0,537.8,0.45,0.73,0.017,0.03,0.17,0.01,0.02,0.01,0.0,0.0,0.0,33.4,30-35 HRC,500-550 C,600.0 s
AISI-SAE 1045,600.0,593.3,0.45,0.73,0.017,0.03,0.17,0.01,0.02,0.01,0.0,0.0,0.0,29.1,25-30 HRC,550-600 C,600.0 s
AISI-SAE 1045,600.0,648.9,0.45,0.73,0.017,0.03,0.17,0.01,0.02,0.01,0.0,0.0,0.0,24.2,20-25 HRC,600-650 C,600.0 s
AISI-SAE 1045,600.0,704.4,0.45,0.73,0.017,0.03,0.17,0.01,0.02,0.01,0.0,0.0,0.0,18.5,15-20 HRC,700-750 C,600.0 s
AISI-SAE 1045,3600.0,204.4,0.45,0.73,0.017,0.03,0.17,0.01,0.02,0.01,0.0,0.0,0.0,56.3,55-60 HRC,200-250 C,3600.0 s
AISI-SAE 1045,3600.0,260.0,0.45,0.73,0.017,0.03,0.17,0.01,0.02,0.01,0.0,0.0,0.0,53.2,50-55 HRC,250-300 C,3600.0 s
AISI-SAE 1045,3600.0,315.6,0.45,0.73,0.017,0.03,0.17,0.01,0.02,0.01,0.0,0.0,0.0,50.2,50-55 HRC,300-350 C,3600.0 s
AISI-SAE 1045,3600.0,371.1,0.45,0.73,0.017,0.03,0.17,0.01,0.02,0.01,0.0,0.0,0.0,45.9,45-50 HRC,350-400 C,3600.0 s
AISI-SAE 1045,3600.0,426.7,0.45,0.73,0.017,0.03,0.17,0.01,0.02,0.01,0.0,0.0,0.0,40.7,40-45 HRC,400-450 C,3600.0 s
AISI-SAE 1045,3600.0,482.2,0.45,0.73,0.017,0.03,0.17,0.01,0.02,0.01,0.0,0.0,0.0,35.6,35-40 HRC,450-500 C,3600.0 s
AISI-SAE 1045,3600.0,537.8,0.45,0.73,0.017,0.03,0.17,0.01,0.02,0.01,0.0,0.0,0.0,30.4,30-35 HRC,500-550 C,3600.0 s
AISI-SAE 1045,3600.0,593.3,0.45,0.73,0.017,0.03,0.17,0.01,0.02,0.01,0.0,0.0,0.0,25.3,25-30 HRC,550-600 C,3600.0 s
AISI-SAE 1045,3600.0,648.9,0.45,0.73,0.017,0.03,0.17,0.01,0.02,0.01,0.0,0.0,0.0,20.3,20-25 HRC,600-650 C,3600.0 s
AISI-SAE 1045,3600.0,704.4,0.45,0.73,0.017,0.03,0.17,0.01,0.02,0.01,0.0,0.0,0.0,14.2,10-15 HRC,700-750 C,3600.0 s
AISI-SAE 1045,14400.0,204.4,0.45,0.73,0.017,0.03,0.17,0.01,0.02,0.01,0.0,0.0,0.0,54.5,50-55 HRC,200-250 C,14400.0 s
AISI-SAE 1045,14400.0,260.0,0.45,0.73,0.017,0.03,0.17,0.01,0.02,0.01,0.0,0.0,0.0,52.6,50-55 HRC,250-300 C,14400.0 s
AISI-SAE 1045,14400.0,315.6,0.45,0.73,0.017,0.03,0.17,0.01,0.02,0.01,0.0,0.0,0.0,49.1,45-50 HRC,300-350 C,14400.0 s
AISI-SAE 1045,14400.0,371.1,0.45,0.73,0.017,0.03,0.17,0.01,0.02,0.01,0.0,0.0,0.0,44.3,40-45 HRC,350-400 C,14400.0 s
AISI-SAE 1045,14400.0,426.7,0.45,0.73,0.017,0.03,0.17,0.01,0.02,0.01,0.0,0.0,0.0,38.4,35-40 HRC,400-450 C,14400.0 s
AISI-SAE 1045,14400.0,482.2,0.45,0.73,0.017,0.03,0.17,0.01,0.02,0.01,0.0,0.0,0.0,33.3,30-35 HRC,450-500 C,14400.0 s
AISI-SAE 1045,14400.0,537.8,0.45,0.73,0.017,0.03,0.17,0.01,0.02,0.01,0.0,0.0,0.0,27.8,25-30 HRC,500-550 C,14400.0 s
AISI-SAE 1045,14400.0,593.3,0.45,0.73,0.017,0.03,0.17,0.01,0.02,0.01,0.0,0.0,0.0,22.4,20-25 HRC,550-600 C,14400.0 s
AISI-SAE 1045,14400.0,648.9,0.45,0.73,0.017,0.03,0.17,0.01,0.02,0.01,0.0,0.0,0.0,17.5,15-20 HRC,600-650 C,14400.0 s
AISI-SAE 1045,14400.0,704.4,0.45,0.73,0.017,0.03,0.17,0.01,0.02,0.01,0.0,0.0,0.0,10.9,10-15 HRC,700-750 C,14400.0 s
AISI-SAE 1045,86400.0,204.4,0.45,0.73,0.017,0.03,0.17,0.01,0.02,0.01,0.0,0.0,0.0,53.8,50-55 HRC,200-250 C,86400.0 s
AISI-SAE 1045,86400.0,260.0,0.45,0.73,0.017,0.03,0.17,0.01,0.02,0.01,0.0,0.0,0.0,51.2,50-55 HRC,250-300 C,86400.0 s
AISI-SAE 1045,86400.0,315.6,0.45,0.73,0.017,0.03,0.17,0.01,0.02,0.01,0.0,0.0,0.0,47.4,45-50 HRC,300-350 C,86400.0 s
AISI-SAE 1045,86400.0,371.1,0.45,0.73,0.017,0.03,0.17,0.01,0.02,0.01,0.0,0.0,0.0,41.7,40-45 HRC,350-400 C,86400.0 s
AISI-SAE 1045,86400.0,426.7,0.45,0.73,0.017,0.03,0.17,0.01,0.02,0.01,0.0,0.0,0.0,36.1,35-40 HRC,400-450 C,86400.0 s
AISI-SAE 1045,86400.0,482.2,0.45,0.73,0.017,0.03,0.17,0.01,0.02,0.01,0.0,0.0,0.0,29.6,25-30 HRC,450-500 C,86400.0 s
AISI-SAE 1045,86400.0,537.8,0.45,0.73,0.017,0.03,0.17,0.01,0.02,0.01,0.0,0.0,0.0,24.2,20-25 HRC,500-550 C,86400.0 s
AISI-SAE 1045,86400.0,593.3,0.45,0.73,0.017,0.03,0.17,0.01,0.02,0.01,0.0,0.0,0.0,18.5,15-20 HRC,550-600 C,86400.0 s
AISI-SAE 1045,86400.0,648.9,0.45,0.73,0.017,0.03,0.17,0.01,0.02,0.01,0.0,0.0,0.0,12.4,10-15 HRC,600-650 C,86400.0 s
AISI-SAE 1045,86400.0,704.4,0.45,0.73,0.017,0.03,0.17,0.01,0.02,0.01,0.0,0.0,0.0,9.9,5-10 HRC,700-750 C,86400.0 s
AISI-SAE 1049,3600.0,204.4,0.48,0.76,0.046,0.048,0.14,0.0,0.0,0.0,0.0,0.0,0.0,55.0,50-55 HRC,200-250 C,3600.0 s
AISI-SAE 1049,3600.0,260.0,0.48,0.76,0.046,0.048,0.14,0.0,0.0,0.0,0.0,0.0,0.0,52.0,50-55 HRC,250-300 C,3600.0 s
AISI-SAE 1049,3600.0,315.6,0.48,0.76,0.046,0.048,0.14,0.0,0.0,0.0,0.0,0.0,0.0,49.0,45-50 HRC,300-350 C,3600.0 s
AISI-SAE 1049,3600.0,371.1,0.48,0.76,0.046,0.048,0.14,0.0,0.0,0.0,0.0,0.0,0.0,44.0,40-45 HRC,350-400 C,3600.0 s
AISI-SAE 1049,3600.0,426.7,0.48,0.76,0.046,0.048,0.14,0.0,0.0,0.0,0.0,0.0,0.0,40.0,35-40 HRC,400-450 C,3600.0 s
AISI-SAE 1049,3600.0,482.2,0.48,0.76,0.046,0.048,0.14,0.0,0.0,0.0,0.0,0.0,0.0,35.5,35-40 HRC,450-500 C,3600.0 s
AISI-SAE 1049,3600.0,537.8,0.48,0.76,0.046,0.048,0.14,0.0,0.0,0.0,0.0,0.0,0.0,30.5,30-35 HRC,500-550 C,3600.0 s
AISI-SAE 1049,3600.0,593.3,0.48,0.76,0.046,0.048,0.14,0.0,0.0,0.0,0.0,0.0,0.0,24.5,20-25 HRC,550-600 C,3600.0 s
AISI-SAE 1049,3600.0,648.9,0.48,0.76,0.046,0.048,0.14,0.0,0.0,0.0,0.0,0.0,0.0,19.0,15-20 HRC,600-650 C,3600.0 s
AISI-SAE 1050,600.0,204.4,0.5,0.91,0.046,0.041,0.13,0.0,0.0,0.0,0.0,0.0,0.0,57.1,55-60 HRC,200-250 C,600.0 s
AISI-SAE 1050,600.0,315.6,0.5,0.91,0.046,0.041,0.13,0.0,0.0,0.0,0.0,0.0,0.0,51.3,50-55 HRC,300-350 C,600.0 s
AISI-SAE 1050,600.0,426.7,0.5,0.91,0.046,0.041,0.13,0.0,0.0,0.0,0.0,0.0,0.0,45.8,45-50 HRC,400-450 C,600.0 s
AISI-SAE 1050,600.0,537.8,0.5,0.91,0.046,0.041,0.13,0.0,0.0,0.0,0.0,0.0,0.0,36.0,35-40 HRC,500-550 C,600.0 s
AISI-SAE 1050,3600.0,204.4,0.5,0.91,0.046,0.041,0.13,0.0,0.0,0.0,0.0,0.0,0.0,56.0,55-60 HRC,200-250 C,3600.0 s
AISI-SAE 1050,3600.0,260.0,0.5,0.91,0.046,0.041,0.13,0.0,0.0,0.0,0.0,0.0,0.0,54.0,50-55 HRC,250-300 C,3600.0 s
AISI-SAE 1050,3600.0,315.6,0.5,0.91,0.046,0.041,0.13,0.0,0.0,0.0,0.0,0.0,0.0,50.0,45-50 HRC,300-350 C,3600.0 s
AISI-SAE 1050,3600.0,371.1,0.5,0.91,0.046,0.041,0.13,0.0,0.0,0.0,0.0,0.0,0.0,46.5,45-50 HRC,350-400 C,3600.0 s
AISI-SAE 1050,3600.0,426.7,0.5,0.91,0.046,0.041,0.13,0.0,0.0,0.0,0.0,0.0,0.0,41.0,40-45 HRC,400-450 C,3600.0 s
AISI-SAE 1050,3600.0,482.2,0.5,0.91,0.046,0.041,0.13,0.0,0.0,0.0,0.0,0.0,0.0,37.7,35-40 HRC,450-500 C,3600.0 s
AISI-SAE 1050,3600.0,537.8,0.5,0.91,0.046,0.041,0.13,0.0,0.0,0.0,0.0,0.0,0.0,32.6,30-35 HRC,500-550 C,3600.0 s
AISI-SAE 1050,3600.0,593.3,0.5,0.91,0.046,0.041,0.13,0.0,0.0,0.0,0.0,0.0,0.0,27.2,25-30 HRC,550-600 C,3600.0 s
AISI-SAE 1050,3600.0,648.9,0.5,0.91,0.046,0.041,0.13,0.0,0.0,0.0,0.0,0.0,0.0,18.5,15-20 HRC,600-650 C,3600.0 s
AISI-SAE 1050,86400.0,204.4,0.5,0.91,0.046,0.041,0.13,0.0,0.0,0.0,0.0,0.0,0.0,53.6,50-55 HRC,200-250 C,86400.0 s
AISI-SAE 1050,86400.0,315.6,0.5,0.91,0.046,0.041,0.13,0.0,0.0,0.0,0.0,0.0,0.0,48.7,45-50 HRC,300-350 C,86400.0 s
AISI-SAE 1050,86400.0,426.7,0.5,0.91,0.046,0.041,0.13,0.0,0.0,0.0,0.0,0.0,0.0,39.5,35-40 HRC,400-450 C,86400.0 s
AISI-SAE 1050,86400.0,537.8,0.5,0.91,0.046,0.041,0.13,0.0,0.0,0.0,0.0,0.0,0.0,26.5,25-30 HRC,500-550 C,86400.0 s
AISI-SAE 1065,3600.0,204.4,0.63,0.87,0.023,0.018,0.17,0.02,0.04,0.0,0.0,0.0,0.0,58.3,55-60 HRC,200-250 C,3600.0 s
AISI-SAE 1065,3600.0,260.0,0.63,0.87,0.023,0.018,0.17,0.02,0.04,0.0,0.0,0.0,0.0,55.9,55-60 HRC,250-300 C,3600.0 s
